Name,Value,Year,Type,Gender
Conrad,356.0,1998,Rank,Boy
Corey,98.0,1998,Rank,Boy
Corin,1485.0,1998,Rank,Boy
Cormac,519.0,1998,Rank,Boy
Cornelius,2074.0,1998,Rank,Boy
Cory,183.0,1998,Rank,Boy
Cosmo,1263.0,1998,Rank,Boy
Craig,107.0,1998,Rank,Boy
Cristian,1642.0,1998,Rank,Boy
Curtis,101.0,1998,Rank,Boy
Cyrus,813.0,1998,Rank,Boy
Daanish,1110.0,1998,Rank,Boy
Dale,229.0,1998,Rank,Boy
Dalton,419.0,1998,Rank,Boy
Damian,393.0,1998,Rank,Boy
Damien,322.0,1998,Rank,Boy
Damion,1263.0,1998,Rank,Boy
Damon,324.0,1998,Rank,Boy
Dan,526.0,1998,Rank,Boy
Dane,424.0,1998,Rank,Boy
Danial,616.0,1998,Rank,Boy
Daniel,4.0,1998,Rank,Boy
Danish,850.0,1998,Rank,Boy
Daniyal,1055.0,1998,Rank,Boy
Danny,110.0,1998,Rank,Boy
Dante,462.0,1998,Rank,Boy
Danyaal,761.0,1998,Rank,Boy
Danyal,419.0,1998,Rank,Boy
Darcy,1055.0,1998,Rank,Boy
Darian,1821.0,1998,Rank,Boy
Dario,924.0,1998,Rank,Boy
Darius,345.0,1998,Rank,Boy
Darnell,331.0,1998,Rank,Boy
Darragh,761.0,1998,Rank,Boy
Darren,138.0,1998,Rank,Boy
Daryl,490.0,1998,Rank,Boy
Daud,2901.0,1998,Rank,Boy
David,39.0,1998,Rank,Boy
Dawood,1485.0,1998,Rank,Boy
Dawud,1642.0,1998,Rank,Boy
Deacon,1821.0,1998,Rank,Boy
Dean,114.0,1998,Rank,Boy
Declan,85.0,1998,Rank,Boy
Denis,924.0,1998,Rank,Boy
Deniz,689.0,1998,Rank,Boy
Dennis,376.0,1998,Rank,Boy
Denny,1263.0,1998,Rank,Boy
Denver,1367.0,1998,Rank,Boy
Denzel,850.0,1998,Rank,Boy
Deon,657.0,1998,Rank,Boy
Derek,544.0,1998,Rank,Boy
Desmond,1642.0,1998,Rank,Boy
Dev,1485.0,1998,Rank,Boy
Devan,1055.0,1998,Rank,Boy
Deven,2901.0,1998,Rank,Boy
Devin,887.0,1998,Rank,Boy
Devon,326.0,1998,Rank,Boy
Devonte,1055.0,1998,Rank,Boy
Dewi,519.0,1998,Rank,Boy
Dexter,351.0,1998,Rank,Boy
Dhillon,1821.0,1998,Rank,Boy
Dhruv,1055.0,1998,Rank,Boy
Diego,1821.0,1998,Rank,Boy
Dilan,669.0,1998,Rank,Boy
Dillan,629.0,1998,Rank,Boy
Dillon,169.0,1998,Rank,Boy
Dimitri,1263.0,1998,Rank,Boy
Dion,276.0,1998,Rank,Boy
Dominic,52.0,1998,Rank,Boy
Dominick,1188.0,1998,Rank,Boy
Dominik,644.0,1998,Rank,Boy
Don,1485.0,1998,Rank,Boy
Donald,1000.0,1998,Rank,Boy
Donovan,850.0,1998,Rank,Boy
Donte,1485.0,1998,Rank,Boy
Douglas,260.0,1998,Rank,Boy
Dovid,2074.0,1998,Rank,Boy
Dre,1821.0,1998,Rank,Boy
Drew,239.0,1998,Rank,Boy
Duncan,298.0,1998,Rank,Boy
Dwayne,738.0,1998,Rank,Boy
Dyfan,2901.0,1998,Rank,Boy
Dylan,45.0,1998,Rank,Boy
Eamon,850.0,1998,Rank,Boy
Eben,1263.0,1998,Rank,Boy
Ebenezer,1821.0,1998,Rank,Boy
Ebrahim,1110.0,1998,Rank,Boy
Edan,1188.0,1998,Rank,Boy
Eddie,526.0,1998,Rank,Boy
Eddy,2419.0,1998,Rank,Boy
Eden,419.0,1998,Rank,Boy
Edgar,887.0,1998,Rank,Boy
Ediz,1642.0,1998,Rank,Boy
Edmund,412.0,1998,Rank,Boy
Eduardo,1263.0,1998,Rank,Boy
Edward,44.0,1998,Rank,Boy
Edwin,458.0,1998,Rank,Boy
Ehsan,1367.0,1998,Rank,Boy
Eli,502.0,1998,Rank,Boy
Elias,502.0,1998,Rank,Boy
Eliezer,2419.0,1998,Rank,Boy
Elijah,361.0,1998,Rank,Boy
Eliot,369.0,1998,Rank,Boy
Eliott,1000.0,1998,Rank,Boy
Elis,644.0,1998,Rank,Boy
Elisha,2419.0,1998,Rank,Boy
Elliot,65.0,1998,Rank,Boy
Elliott,90.0,1998,Rank,Boy
Ellis,98.0,1998,Rank,Boy
Elvis,2901.0,1998,Rank,Boy
Emanuel,1055.0,1998,Rank,Boy
Emerson,958.0,1998,Rank,Boy
Emil,644.0,1998,Rank,Boy
Emile,813.0,1998,Rank,Boy
Emilio,689.0,1998,Rank,Boy
Emir,2901.0,1998,Rank,Boy
Emmanuel,224.0,1998,Rank,Boy
Emre,738.0,1998,Rank,Boy
Emyr,887.0,1998,Rank,Boy
Enrico,1821.0,1998,Rank,Boy
Enzo,1485.0,1998,Rank,Boy
Eoghan,887.0,1998,Rank,Boy
Eoin,398.0,1998,Rank,Boy
Ephraim,1367.0,1998,Rank,Boy
Eren,924.0,1998,Rank,Boy
Eric,317.0,1998,Rank,Boy
Erik,958.0,1998,Rank,Boy
Ernest,2074.0,1998,Rank,Boy
Ethan,47.0,1998,Rank,Boy
Etienne,1263.0,1998,Rank,Boy
Euan,138.0,1998,Rank,Boy
Eugene,669.0,1998,Rank,Boy
Evan,167.0,1998,Rank,Boy
Ewan,105.0,1998,Rank,Boy
Ezekiel,813.0,1998,Rank,Boy
Ezra,571.0,1998,Rank,Boy
Fabian,386.0,1998,Rank,Boy
Fabio,716.0,1998,Rank,Boy
Fahad,716.0,1998,Rank,Boy
Faheem,738.0,1998,Rank,Boy
Fahim,554.0,1998,Rank,Boy
Faisal,409.0,1998,Rank,Boy
Faiz,1110.0,1998,Rank,Boy
Faizaan,1110.0,1998,Rank,Boy
Faizan,470.0,1998,Rank,Boy
Farhan,657.0,1998,Rank,Boy
Faris,1055.0,1998,Rank,Boy
Federico,2901.0,1998,Rank,Boy
Felipe,2074.0,1998,Rank,Boy
Felix,177.0,1998,Rank,Boy
Fenn,2074.0,1998,Rank,Boy
Fenton,2901.0,1998,Rank,Boy
Fergus,274.0,1998,Rank,Boy
Filip,2901.0,1998,Rank,Boy
Finbar,958.0,1998,Rank,Boy
Findlay,1000.0,1998,Rank,Boy
Finlay,183.0,1998,Rank,Boy
Finley,182.0,1998,Rank,Boy
Finn,195.0,1998,Rank,Boy
Finnian,657.0,1998,Rank,Boy
Fintan,738.0,1998,Rank,Boy
Fionn,1263.0,1998,Rank,Boy
Fletcher,958.0,1998,Rank,Boy
Floyd,1821.0,1998,Rank,Boy
Flynn,477.0,1998,Rank,Boy
Francesco,716.0,1998,Rank,Boy
Francis,191.0,1998,Rank,Boy
Francisco,1188.0,1998,Rank,Boy
Frank,255.0,1998,Rank,Boy
Frankie,273.0,1998,Rank,Boy
Franklin,850.0,1998,Rank,Boy
Fraser,140.0,1998,Rank,Boy
Frazer,266.0,1998,Rank,Boy
Fred,600.0,1998,Rank,Boy
Freddie,285.0,1998,Rank,Boy
Freddy,813.0,1998,Rank,Boy
Frederic,761.0,1998,Rank,Boy
Frederick,118.0,1998,Rank,Boy
Frederik,2074.0,1998,Rank,Boy
Fredrick,1263.0,1998,Rank,Boy
Furqan,1821.0,1998,Rank,Boy
Fynn,1263.0,1998,Rank,Boy
Gabriel,123.0,1998,Rank,Boy
Gareth,172.0,1998,Rank,Boy
Gary,208.0,1998,Rank,Boy
Gavin,244.0,1998,Rank,Boy
Geoffrey,571.0,1998,Rank,Boy
George,17.0,1998,Rank,Boy
Georgie,398.0,1998,Rank,Boy
Georgios,1367.0,1998,Rank,Boy
Gerald,1000.0,1998,Rank,Boy
Gerard,657.0,1998,Rank,Boy
Gerry,2419.0,1998,Rank,Boy
Ghulam,1188.0,1998,Rank,Boy
Giacomo,1188.0,1998,Rank,Boy
Gian,2074.0,1998,Rank,Boy
Gianluca,477.0,1998,Rank,Boy
Gianni,445.0,1998,Rank,Boy
Gideon,629.0,1998,Rank,Boy
Gilbert,2901.0,1998,Rank,Boy
Giles,544.0,1998,Rank,Boy
Gino,1642.0,1998,Rank,Boy
Giorgio,738.0,1998,Rank,Boy
Giovanni,511.0,1998,Rank,Boy
Giuseppe,887.0,1998,Rank,Boy
Glen,304.0,1998,Rank,Boy
Gordon,813.0,1998,Rank,Boy
Graham,398.0,1998,Rank,Boy
Grant,232.0,1998,Rank,Boy
Gregor,616.0,1998,Rank,Boy
Gregory,128.0,1998,Rank,Boy
Griffin,2419.0,1998,Rank,Boy
Gruffudd,1821.0,1998,Rank,Boy
Gruffydd,1485.0,1998,Rank,Boy
Gurveer,2419.0,1998,Rank,Boy
Gus,669.0,1998,Rank,Boy
Guto,1188.0,1998,Rank,Boy
Guy,204.0,1998,Rank,Boy
Gwilym,1263.0,1998,Rank,Boy
Gwion,1110.0,1998,Rank,Boy
Haaris,600.0,1998,Rank,Boy
Habib,887.0,1998,Rank,Boy
Hadi,2074.0,1998,Rank,Boy
Hadley,780.0,1998,Rank,Boy
Haidar,887.0,1998,Rank,Boy
Haiden,1188.0,1998,Rank,Boy
Haider,367.0,1998,Rank,Boy
Hakeem,669.0,1998,Rank,Boy
Hakim,958.0,1998,Rank,Boy
Hal,780.0,1998,Rank,Boy
Hamad,1367.0,1998,Rank,Boy
Hamid,780.0,1998,Rank,Boy
Hamish,222.0,1998,Rank,Boy
Hammad,958.0,1998,Rank,Boy
Hamza,142.0,1998,Rank,Boy
Hamzah,220.0,1998,Rank,Boy
Hanad,1485.0,1998,Rank,Boy
Hani,2074.0,1998,Rank,Boy
Hans,2074.0,1998,Rank,Boy
Hari,738.0,1998,Rank,Boy
Haris,398.0,1998,Rank,Boy
Harish,2901.0,1998,Rank,Boy
Harley,192.0,1998,Rank,Boy
Harman,1642.0,1998,Rank,Boy
Harold,526.0,1998,Rank,Boy
Haroon,351.0,1998,Rank,Boy
Harri,415.0,1998,Rank,Boy
Harris,386.0,1998,Rank,Boy
Harrison,72.0,1998,Rank,Boy
Harry,15.0,1998,Rank,Boy
Harun,1000.0,1998,Rank,Boy
Harveer,1263.0,1998,Rank,Boy
Harvey,91.0,1998,Rank,Boy
Harvie,2901.0,1998,Rank,Boy
Harvir,2419.0,1998,Rank,Boy
Hasan,211.0,1998,Rank,Boy
Haseeb,526.0,1998,Rank,Boy
Hashim,467.0,1998,Rank,Boy
Hasnain,526.0,1998,Rank,Boy
Hassan,161.0,1998,Rank,Boy
Hayden,134.0,1998,Rank,Boy
Haydn,266.0,1998,Rank,Boy
Hector,424.0,1998,Rank,Boy
Henri,600.0,1998,Rank,Boy
Henry,56.0,1998,Rank,Boy
Herbert,1263.0,1998,Rank,Boy
Herbie,1485.0,1998,Rank,Boy
Hisham,1110.0,1998,Rank,Boy
Howard,554.0,1998,Rank,Boy
Hubert,1485.0,1998,Rank,Boy
Hudson,2419.0,1998,Rank,Boy
Hugh,247.0,1998,Rank,Boy
Hugo,185.0,1998,Rank,Boy
Humphrey,2419.0,1998,Rank,Boy
Humza,477.0,1998,Rank,Boy
Hunter,1821.0,1998,Rank,Boy
Husain,1821.0,1998,Rank,Boy
Huseyin,1110.0,1998,Rank,Boy
Husnain,887.0,1998,Rank,Boy
Hussain,490.0,1998,Rank,Boy
Hussein,850.0,1998,Rank,Boy
Huw,345.0,1998,Rank,Boy
Huzaifa,1188.0,1998,Rank,Boy
Huzaifah,924.0,1998,Rank,Boy
Hywel,924.0,1998,Rank,Boy
Ian,160.0,1998,Rank,Boy
Ibraheem,519.0,1998,Rank,Boy
Ibrahim,189.0,1998,Rank,Boy
Idrees,1055.0,1998,Rank,Boy
Idris,554.0,1998,Rank,Boy
Iestyn,616.0,1998,Rank,Boy
Ieuan,207.0,1998,Rank,Boy
Ihsaan,2419.0,1998,Rank,Boy
Ihsan,1367.0,1998,Rank,Boy
Ilyas,887.0,1998,Rank,Boy
Imad,1263.0,1998,Rank,Boy
Immanuel,1821.0,1998,Rank,Boy
Imran,331.0,1998,Rank,Boy
Inigo,1485.0,1998,Rank,Boy
Ioan,738.0,1998,Rank,Boy
Ioannis,1485.0,1998,Rank,Boy
Iolo,2419.0,1998,Rank,Boy
Irfan,958.0,1998,Rank,Boy
Isa,813.0,1998,Rank,Boy
Isaac,84.0,1998,Rank,Boy
Isaak,1367.0,1998,Rank,Boy
Isaiah,600.0,1998,Rank,Boy
Ishan,2901.0,1998,Rank,Boy
Ishaq,1055.0,1998,Rank,Boy
Ishmael,1110.0,1998,Rank,Boy
Ismaeel,644.0,1998,Rank,Boy
Ismael,1263.0,1998,Rank,Boy
Ismail,285.0,1998,Rank,Boy
Israel,1110.0,1998,Rank,Boy
Issa,1263.0,1998,Rank,Boy
Issac,1821.0,1998,Rank,Boy
Ivan,544.0,1998,Rank,Boy
Ivo,1367.0,1998,Rank,Boy
Iwan,272.0,1998,Rank,Boy
Izaac,1110.0,1998,Rank,Boy
Izaak,462.0,1998,Rank,Boy
Izak,1642.0,1998,Rank,Boy
Jac,342.0,1998,Rank,Boy
Jack,1.0,1998,Rank,Boy
Jackson,304.0,1998,Rank,Boy
Jacob,27.0,1998,Rank,Boy
Jacques,382.0,1998,Rank,Boy
Jaden,511.0,1998,Rank,Boy
Jago,887.0,1998,Rank,Boy
Jai,312.0,1998,Rank,Boy
Jaiden,958.0,1998,Rank,Boy
Jaime,958.0,1998,Rank,Boy
Jak,249.0,1998,Rank,Boy
Jake,22.0,1998,Rank,Boy
Jakob,345.0,1998,Rank,Boy
Jakub,2901.0,1998,Rank,Boy
Jalal,2901.0,1998,Rank,Boy
Jamaal,924.0,1998,Rank,Boy
Jamal,232.0,1998,Rank,Boy
Jameel,1485.0,1998,Rank,Boy
James,3.0,1998,Rank,Boy
Jamie,34.0,1998,Rank,Boy
Jamie-Lee,813.0,1998,Rank,Boy
Jamil,689.0,1998,Rank,Boy
Jan,502.0,1998,Rank,Boy
Jared,217.0,1998,Rank,Boy
Jarvis,780.0,1998,Rank,Boy
Jaskaran,1188.0,1998,Rank,Boy
Jason,80.0,1998,Rank,Boy
Jasper,263.0,1998,Rank,Boy
Jasraj,1485.0,1998,Rank,Boy
Javier,1642.0,1998,Rank,Boy
Jawad,1000.0,1998,Rank,Boy
Jay,79.0,1998,Rank,Boy
Jayden,310.0,1998,Rank,Boy
Jaydon,850.0,1998,Rank,Boy
Jayson,780.0,1998,Rank,Boy
Jean,1110.0,1998,Rank,Boy
Jed,259.0,1998,Rank,Boy
Jeevan,544.0,1998,Rank,Boy
Jefferson,1821.0,1998,Rank,Boy
Jeffrey,538.0,1998,Rank,Boy
Jem,1055.0,1998,Rank,Boy
Jensen,1367.0,1998,Rank,Boy
Jenson,1367.0,1998,Rank,Boy
Jeremiah,780.0,1998,Rank,Boy
Jeremy,285.0,1998,Rank,Boy
Jermaine,585.0,1998,Rank,Boy
Jerome,340.0,1998,Rank,Boy
Jerry,924.0,1998,Rank,Boy
Jesse,216.0,1998,Rank,Boy
Jethro,1000.0,1998,Rank,Boy
Jibran,1485.0,1998,Rank,Boy
Jim,924.0,1998,Rank,Boy
Jimi,1642.0,1998,Rank,Boy
Jimmy,285.0,1998,Rank,Boy
Joachim,1485.0,1998,Rank,Boy
Joao,1188.0,1998,Rank,Boy
Jobe,1055.0,1998,Rank,Boy
Joby,1110.0,1998,Rank,Boy
Jody,1055.0,1998,Rank,Boy
Joe,58.0,1998,Rank,Boy
Joel,76.0,1998,Rank,Boy
Joey,600.0,1998,Rank,Boy
Johan,1188.0,1998,Rank,Boy
Johann,1485.0,1998,Rank,Boy
Johannes,1263.0,1998,Rank,Boy
John,53.0,1998,Rank,Boy
John-Paul,1110.0,1998,Rank,Boy
Johnathan,369.0,1998,Rank,Boy
Johnnie,1821.0,1998,Rank,Boy
Johnny,490.0,1998,Rank,Boy
Johnson,1821.0,1998,Rank,Boy
Jon,304.0,1998,Rank,Boy
Jonah,282.0,1998,Rank,Boy
Jonas,1110.0,1998,Rank,Boy
Jonathan,48.0,1998,Rank,Boy
Jonjo,1367.0,1998,Rank,Boy
Jonty,629.0,1998,Rank,Boy
Jordan,10.0,1998,Rank,Boy
Jordon,141.0,1998,Rank,Boy
Jorge,629.0,1998,Rank,Boy
Jose,850.0,1998,Rank,Boy
Josef,317.0,1998,Rank,Boy
Joseff,1000.0,1998,Rank,Boy
Joseph,9.0,1998,Rank,Boy
Josh,86.0,1998,Rank,Boy
Joshua,5.0,1998,Rank,Boy
Josiah,430.0,1998,Rank,Boy
Joss,644.0,1998,Rank,Boy
Jotham,2074.0,1998,Rank,Boy
Jovan,1821.0,1998,Rank,Boy
Jowan,1367.0,1998,Rank,Boy
Jozef,958.0,1998,Rank,Boy
Juan,887.0,1998,Rank,Boy
Judah,1485.0,1998,Rank,Boy
Jude,415.0,1998,Rank,Boy
Jules,958.0,1998,Rank,Boy
Julian,285.0,1998,Rank,Boy
Julien,1055.0,1998,Rank,Boy
Julius,780.0,1998,Rank,Boy
Junaid,285.0,1998,Rank,Boy
Junior,669.0,1998,Rank,Boy
Justin,239.0,1998,Rank,Boy
Kaan,958.0,1998,Rank,Boy
Kabir,1110.0,1998,Rank,Boy
Kacey,2901.0,1998,Rank,Boy
Kade,585.0,1998,Rank,Boy
Kaelan,1821.0,1998,Rank,Boy
Kai,100.0,1998,Rank,Boy
Kailan,1367.0,1998,Rank,Boy
Kain,437.0,1998,Rank,Boy
Kaine,250.0,1998,Rank,Boy
Kaleb,644.0,1998,Rank,Boy
Kaleem,1263.0,1998,Rank,Boy
Kalen,1485.0,1998,Rank,Boy
Kallum,194.0,1998,Rank,Boy
Kalvin,780.0,1998,Rank,Boy
Kamal,526.0,1998,Rank,Boy
Kameron,544.0,1998,Rank,Boy
Kamil,958.0,1998,Rank,Boy
Kamran,345.0,1998,Rank,Boy
Kane,94.0,1998,Rank,Boy
Karam,924.0,1998,Rank,Boy
Karan,437.0,1998,Rank,Boy
Kareem,689.0,1998,Rank,Boy
Karim,490.0,1998,Rank,Boy
Karl,143.0,1998,Rank,Boy
Kasey,502.0,1998,Rank,Boy
Kasim,490.0,1998,Rank,Boy
Kavan,629.0,1998,Rank,Boy
Kaya,1367.0,1998,Rank,Boy
Kayden,1367.0,1998,Rank,Boy
Kaylan,1110.0,1998,Rank,Boy
Kaylem,1000.0,1998,Rank,Boy
Kaylen,1188.0,1998,Rank,Boy
Kaylum,761.0,1998,Rank,Boy
Kayne,554.0,1998,Rank,Boy
Kazi,1367.0,1998,Rank,Boy
Keagan,1642.0,1998,Rank,Boy
Kealan,1188.0,1998,Rank,Boy
Keane,669.0,1998,Rank,Boy
Keanu,554.0,1998,Rank,Boy
Keaton,331.0,1998,Rank,Boy
Keegan,376.0,1998,Rank,Boy
Keelan,317.0,1998,Rank,Boy
Keenan,188.0,1998,Rank,Boy
Keir,327.0,1998,Rank,Boy
Keith,430.0,1998,Rank,Boy
Kellan,1367.0,1998,Rank,Boy
Kelvin,367.0,1998,Rank,Boy
Kemal,1367.0,1998,Rank,Boy
Kenan,345.0,1998,Rank,Boy
Kennedy,2074.0,1998,Rank,Boy
Kenneth,369.0,1998,Rank,Boy
Kenny,554.0,1998,Rank,Boy
Keon,2901.0,1998,Rank,Boy
Kerem,1821.0,1998,Rank,Boy
Keshav,1485.0,1998,Rank,Boy
Kevin,145.0,1998,Rank,Boy
Khaled,1642.0,1998,Rank,Boy
Khaleel,1055.0,1998,Rank,Boy
Khalid,430.0,1998,Rank,Boy
Khalil,585.0,1998,Rank,Boy
Khizar,1263.0,1998,Rank,Boy
Kian,502.0,1998,Rank,Boy
Kieran,26.0,1998,Rank,Boy
Kieron,132.0,1998,Rank,Boy
Killian,1188.0,1998,Rank,Boy
Kingsley,585.0,1998,Rank,Boy
Kiran,409.0,1998,Rank,Boy
Kishan,437.0,1998,Rank,Boy
Kit,644.0,1998,Rank,Boy
Kobi,1642.0,1998,Rank,Boy
Kody,1055.0,1998,Rank,Boy
Kofi,452.0,1998,Rank,Boy
Konrad,1263.0,1998,Rank,Boy
Kori,1367.0,1998,Rank,Boy
Kory,1263.0,1998,Rank,Boy
Kris,958.0,1998,Rank,Boy
Krishan,538.0,1998,Rank,Boy
Krishna,2419.0,1998,Rank,Boy
Kristian,198.0,1998,Rank,Boy
Kristopher,585.0,1998,Rank,Boy
Kurt,256.0,1998,Rank,Boy
Kurtis,227.0,1998,Rank,Boy
Kush,1055.0,1998,Rank,Boy
Kwame,1055.0,1998,Rank,Boy
Kyan,1367.0,1998,Rank,Boy
Kye,235.0,1998,Rank,Boy
Kylan,1821.0,1998,Rank,Boy
Kyle,38.0,1998,Rank,Boy
Kyran,356.0,1998,Rank,Boy
Kyron,585.0,1998,Rank,Boy
Lachlan,351.0,1998,Rank,Boy
Laith,1642.0,1998,Rank,Boy
Lamar,813.0,1998,Rank,Boy
Lance,629.0,1998,Rank,Boy
Larry,1821.0,1998,Rank,Boy
Lars,1110.0,1998,Rank,Boy
Laurence,185.0,1998,Rank,Boy
Laurie,689.0,1998,Rank,Boy
Lawrence,165.0,1998,Rank,Boy
Lawson,2419.0,1998,Rank,Boy
Layton,657.0,1998,Rank,Boy
Leandro,2901.0,1998,Rank,Boy
Lee,73.0,1998,Rank,Boy
Leighton,303.0,1998,Rank,Boy
Lennie,2901.0,1998,Rank,Boy
Lennon,887.0,1998,Rank,Boy
Lennox,1642.0,1998,Rank,Boy
Lenny,958.0,1998,Rank,Boy
Leo,176.0,1998,Rank,Boy
Leon,96.0,1998,Rank,Boy
Leonard,554.0,1998,Rank,Boy
Leonardo,376.0,1998,Rank,Boy
Leroy,1110.0,1998,Rank,Boy
Levi,165.0,1998,Rank,Boy
Lewis,18.0,1998,Rank,Boy
Lewys,511.0,1998,Rank,Boy
Leyton,1000.0,1998,Rank,Boy
Liam,24.0,1998,Rank,Boy
Lincoln,1485.0,1998,Rank,Boy
Linden,1188.0,1998,Rank,Boy
Linus,1000.0,1998,Rank,Boy
Llewellyn,1821.0,1998,Rank,Boy
Llewelyn,1642.0,1998,Rank,Boy
Lloyd,163.0,1998,Rank,Boy
Logan,239.0,1998,Rank,Boy
Lorcan,716.0,1998,Rank,Boy
Lorenzo,629.0,1998,Rank,Boy
Loui,850.0,1998,Rank,Boy
Louie,152.0,1998,Rank,Boy
Louis,50.0,1998,Rank,Boy
Luc,390.0,1998,Rank,Boy
Luca,208.0,1998,Rank,Boy
Lucas,134.0,1998,Rank,Boy
Lucian,1485.0,1998,Rank,Boy
Luciano,1263.0,1998,Rank,Boy
Lucien,1263.0,1998,Rank,Boy
Ludovic,1485.0,1998,Rank,Boy
Luis,266.0,1998,Rank,Boy
Luka,761.0,1998,Rank,Boy
Lukas,415.0,1998,Rank,Boy
Luke,13.0,1998,Rank,Boy
Luqmaan,2074.0,1998,Rank,Boy
Luqman,850.0,1998,Rank,Boy
Lyle,716.0,1998,Rank,Boy
Lyndon,467.0,1998,Rank,Boy
Mac,2419.0,1998,Rank,Boy
Macaulay,308.0,1998,Rank,Boy
Macauley,201.0,1998,Rank,Boy
Mackenzie,393.0,1998,Rank,Boy
Macsen,2901.0,1998,Rank,Boy
Magnus,850.0,1998,Rank,Boy
Mahad,887.0,1998,Rank,Boy
Mahdi,958.0,1998,Rank,Boy
Mahir,1110.0,1998,Rank,Boy
Mahmood,1263.0,1998,Rank,Boy
Mahmoud,1055.0,1998,Rank,Boy
Maison,1485.0,1998,Rank,Boy
Majid,1642.0,1998,Rank,Boy
Malachi,458.0,1998,Rank,Boy
Malcolm,716.0,1998,Rank,Boy
Malik,554.0,1998,Rank,Boy
Manraj,761.0,1998,Rank,Boy
Manuel,1821.0,1998,Rank,Boy
Manveer,1485.0,1998,Rank,Boy
Manvir,887.0,1998,Rank,Boy
Marc,172.0,1998,Rank,Boy
Marcel,644.0,1998,Rank,Boy
Marco,342.0,1998,Rank,Boy
Marcos,1367.0,1998,Rank,Boy
Marcus,88.0,1998,Rank,Boy
Marek,1485.0,1998,Rank,Boy
Mario,813.0,1998,Rank,Boy
Marius,1188.0,1998,Rank,Boy
Mark,69.0,1998,Rank,Boy
Marko,1263.0,1998,Rank,Boy
Markus,1110.0,1998,Rank,Boy
Marley,386.0,1998,Rank,Boy
Marlon,644.0,1998,Rank,Boy
Marshall,689.0,1998,Rank,Boy
Martin,133.0,1998,Rank,Boy
Marty,1188.0,1998,Rank,Boy
Martyn,477.0,1998,Rank,Boy
Marvin,689.0,1998,Rank,Boy
Marwan,2419.0,1998,Rank,Boy
Mason,113.0,1998,Rank,Boy
Massimo,1485.0,1998,Rank,Boy
Mateusz,1821.0,1998,Rank,Boy
Mathew,125.0,1998,Rank,Boy
Mathias,1821.0,1998,Rank,Boy
Matt,362.0,1998,Rank,Boy
Matteo,502.0,1998,Rank,Boy
Matthew,6.0,1998,Rank,Boy
Matthias,1000.0,1998,Rank,Boy
Maurice,1055.0,1998,Rank,Boy
Maverick,1263.0,1998,Rank,Boy
Max,51.0,1998,Rank,Boy
Maxim,398.0,1998,Rank,Boy
Maxime,1055.0,1998,Rank,Boy
Maximilian,181.0,1998,Rank,Boy
Maximillian,300.0,1998,Rank,Boy
Maxwell,189.0,1998,Rank,Boy
Mckenzie,1188.0,1998,Rank,Boy
Md,1821.0,1998,Rank,Boy
Mehdi,958.0,1998,Rank,Boy
Mehmet,526.0,1998,Rank,Boy
Melvin,1367.0,1998,Rank,Boy
Menachem,1263.0,1998,Rank,Boy
Merlin,1110.0,1998,Rank,Boy
Mert,1000.0,1998,Rank,Boy
Micah,600.0,1998,Rank,Boy
Michael,23.0,1998,Rank,Boy
Michal,2901.0,1998,Rank,Boy
Micheal,1263.0,1998,Rank,Boy
Micky,1821.0,1998,Rank,Boy
Miguel,689.0,1998,Rank,Boy
Mikey,850.0,1998,Rank,Boy
Milan,585.0,1998,Rank,Boy
Miles,130.0,1998,Rank,Boy
Milo,244.0,1998,Rank,Boy
Mir,1263.0,1998,Rank,Boy
Mirza,1000.0,1998,Rank,Boy
Mitchell,75.0,1998,Rank,Boy
Mohamad,780.0,1998,Rank,Boy
Mohamed,148.0,1998,Rank,Boy
Mohammad,83.0,1998,Rank,Boy
Mohammed,30.0,1998,Rank,Boy
Mohsin,571.0,1998,Rank,Boy
Moishe,1110.0,1998,Rank,Boy
Montague,1821.0,1998,Rank,Boy
Montgomery,1188.0,1998,Rank,Boy
Monty,1110.0,1998,Rank,Boy
Mordechai,1188.0,1998,Rank,Boy
Morgan,64.0,1998,Rank,Boy
Morris,1188.0,1998,Rank,Boy
Moses,511.0,1998,Rank,Boy
Moshe,850.0,1998,Rank,Boy
Mubarak,1642.0,1998,Rank,Boy
Muhamad,2419.0,1998,Rank,Boy
Muhammad,89.0,1998,Rank,Boy
Muhammed,164.0,1998,Rank,Boy
Muhsin,1367.0,1998,Rank,Boy
Mujtaba,1367.0,1998,Rank,Boy
Muneeb,1188.0,1998,Rank,Boy
Murray,544.0,1998,Rank,Boy
Murtaza,1642.0,1998,Rank,Boy
Musa,780.0,1998,Rank,Boy
Mustafa,293.0,1998,Rank,Boy
Myles,150.0,1998,Rank,Boy
Myron,1485.0,1998,Rank,Boy
Nabeel,470.0,1998,Rank,Boy
Nabil,600.0,1998,Rank,Boy
Nadir,1188.0,1998,Rank,Boy
Naeem,629.0,1998,Rank,Boy
Nana,1000.0,1998,Rank,Boy
Nasir,850.0,1998,Rank,Boy
Nasser,1821.0,1998,Rank,Boy
Nathan,25.0,1998,Rank,Boy
Nathanael,398.0,1998,Rank,Boy
Nathanial,657.0,1998,Rank,Boy
Nathaniel,124.0,1998,Rank,Boy
Navraj,2901.0,1998,Rank,Boy
Neal,1367.0,1998,Rank,Boy
Ned,850.0,1998,Rank,Boy
Neel,813.0,1998,Rank,Boy
Neil,270.0,1998,Rank,Boy
